0, 0, Header, 1, 2, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 1052631
1, 0, SMPTE_offset, 64, 0, 0, 0, 100
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Track 1"
2, 0, Program_c, 0, 6
2, 0, Note_on_c, 0, 68, 88
2, 59, Note_off_c, 0, 68, 0
2, 60, Note_on_c, 0, 70, 88
2, 119, Note_off_c, 0, 70, 0
2, 120, Note_on_c, 0, 71, 88
2, 179, Note_off_c, 0, 71, 0
2, 180, Note_on_c, 0, 68, 88
2, 239, Note_off_c, 0, 68, 0
2, 240, Note_on_c, 0, 70, 88
2, 299, Note_off_c, 0, 70, 0
2, 300, Note_on_c, 0, 73, 88
2, 359, Note_off_c, 0, 73, 0
2, 360, Note_on_c, 0, 76, 88
2, 479, Note_off_c, 0, 76, 0
2, 480, Note_on_c, 0, 75, 88
2, 599, Note_off_c, 0, 75, 0
2, 600, Note_on_c, 0, 73, 88
2, 719, Note_off_c, 0, 73, 0
2, 720, Note_on_c, 0, 71, 88
2, 839, Note_off_c, 0, 71, 0
2, 840, Note_on_c, 0, 80, 88
2, 1079, Note_off_c, 0, 80, 0
2, 1080, Note_on_c, 0, 80, 88
2, 1117, Note_off_c, 0, 80, 0
2, 1118, Note_on_c, 0, 79, 88
2, 1147, Note_off_c, 0, 79, 0
2, 1148, Note_on_c, 0, 80, 88
2, 1177, Note_off_c, 0, 80, 0
2, 1178, Note_on_c, 0, 79, 88
2, 1207, Note_off_c, 0, 79, 0
2, 1208, Note_on_c, 0, 80, 88
2, 1237, Note_off_c, 0, 80, 0
2, 1238, Note_on_c, 0, 79, 88
2, 1259, Note_off_c, 0, 79, 0
2, 1260, Note_on_c, 0, 80, 88
2, 1282, Note_off_c, 0, 80, 0
2, 1283, Note_on_c, 0, 79, 88
2, 1304, Note_off_c, 0, 79, 0
2, 1305, Note_on_c, 0, 80, 88
2, 1327, Note_off_c, 0, 80, 0
2, 1328, Note_on_c, 0, 79, 88
2, 1349, Note_off_c, 0, 79, 0
2, 1350, Note_on_c, 0, 80, 88
2, 1372, Note_off_c, 0, 80, 0
2, 1373, Note_on_c, 0, 79, 88
2, 1439, Note_off_c, 0, 79, 0
2, 1440, Note_on_c, 0, 80, 88
2, 1499, Note_off_c, 0, 80, 0
2, 1500, Note_on_c, 0, 82, 88
2, 1559, Note_off_c, 0, 82, 0
2, 1560, Note_on_c, 0, 83, 88
2, 1619, Note_off_c, 0, 83, 0
2, 1620, Note_on_c, 0, 75, 88
2, 1679, Note_off_c, 0, 75, 0
2, 1680, Note_on_c, 0, 76, 88
2, 1739, Note_off_c, 0, 76, 0
2, 1740, Note_on_c, 0, 80, 88
2, 1799, Note_off_c, 0, 80, 0
2, 1800, Note_on_c, 0, 78, 88
2, 1859, Note_off_c, 0, 78, 0
2, 1860, Note_on_c, 0, 80, 88
2, 1919, Note_off_c, 0, 80, 0
2, 1920, Note_on_c, 0, 82, 88
2, 1979, Note_off_c, 0, 82, 0
2, 1980, Note_on_c, 0, 73, 88
2, 2039, Note_off_c, 0, 73, 0
2, 2040, Note_on_c, 0, 75, 88
2, 2099, Note_off_c, 0, 75, 0
2, 2100, Note_on_c, 0, 78, 88
2, 2159, Note_off_c, 0, 78, 0
2, 2160, Note_on_c, 0, 76, 88
2, 2219, Note_off_c, 0, 76, 0
2, 2220, Note_on_c, 0, 78, 88
2, 2279, Note_off_c, 0, 78, 0
2, 2280, Note_on_c, 0, 80, 88
2, 2339, Note_off_c, 0, 80, 0
2, 2340, Note_on_c, 0, 71, 88
2, 2399, Note_off_c, 0, 71, 0
2, 2400, Note_on_c, 0, 73, 88
2, 2459, Note_off_c, 0, 73, 0
2, 2460, Note_on_c, 0, 76, 88
2, 2519, Note_off_c, 0, 76, 0
2, 2520, Note_on_c, 0, 70, 88
2, 2579, Note_off_c, 0, 70, 0
2, 2580, Note_on_c, 0, 71, 88
2, 2639, Note_off_c, 0, 71, 0
2, 2640, Note_on_c, 0, 73, 88
2, 2699, Note_off_c, 0, 73, 0
2, 2700, Note_on_c, 0, 66, 88
2, 2759, Note_off_c, 0, 66, 0
2, 2760, Note_on_c, 0, 73, 88
2, 2819, Note_off_c, 0, 73, 0
2, 2820, Note_on_c, 0, 76, 88
2, 2879, Note_off_c, 0, 76, 0
2, 2880, Note_on_c, 0, 75, 88
2, 2939, Note_off_c, 0, 75, 0
2, 2940, Note_on_c, 0, 76, 88
2, 2999, Note_off_c, 0, 76, 0
2, 3000, Note_on_c, 0, 78, 88
2, 3059, Note_off_c, 0, 78, 0
2, 3060, Note_on_c, 0, 75, 88
2, 3119, Note_off_c, 0, 75, 0
2, 3120, Note_on_c, 0, 76, 88
2, 3179, Note_off_c, 0, 76, 0
2, 3180, Note_on_c, 0, 80, 88
2, 3239, Note_off_c, 0, 80, 0
2, 3240, Note_on_c, 0, 71, 88
2, 3299, Note_off_c, 0, 71, 0
2, 3300, Note_on_c, 0, 70, 88
2, 3359, Note_off_c, 0, 70, 0
2, 3360, Note_on_c, 0, 71, 88
2, 3419, Note_off_c, 0, 71, 0
2, 3420, Note_on_c, 0, 70, 88
2, 3479, Note_off_c, 0, 70, 0
2, 3480, Note_on_c, 0, 71, 88
2, 3539, Note_off_c, 0, 71, 0
2, 3540, Note_on_c, 0, 73, 88
2, 3719, Note_off_c, 0, 73, 0
2, 3720, Note_on_c, 0, 71, 88
2, 4019, Note_off_c, 0, 71, 0
2, 4020, Note_on_c, 0, 71, 88
2, 4079, Note_off_c, 0, 71, 0
2, 4080, Note_on_c, 0, 70, 88
2, 4139, Note_off_c, 0, 70, 0
2, 4140, Note_on_c, 0, 71, 88
2, 4199, Note_off_c, 0, 71, 0
2, 4200, Note_on_c, 0, 73, 88
2, 4259, Note_off_c, 0, 73, 0
2, 4260, Note_on_c, 0, 70, 88
2, 4319, Note_off_c, 0, 70, 0
2, 4320, Note_on_c, 0, 66, 88
2, 4739, Note_off_c, 0, 66, 0
2, 4740, Note_on_c, 0, 65, 88
2, 4799, Note_off_c, 0, 65, 0
2, 4800, Note_on_c, 0, 66, 88
2, 4859, Note_off_c, 0, 66, 0
2, 4860, Note_on_c, 0, 65, 88
2, 4919, Note_off_c, 0, 65, 0
2, 4920, Note_on_c, 0, 66, 88
2, 4979, Note_off_c, 0, 66, 0
2, 4980, Note_on_c, 0, 68, 88
2, 5039, Note_off_c, 0, 68, 0
2, 5040, Note_on_c, 0, 61, 88
2, 5099, Note_off_c, 0, 61, 0
2, 5100, Note_on_c, 0, 63, 88
2, 5159, Note_off_c, 0, 63, 0
2, 5160, Note_on_c, 0, 64, 88
2, 5219, Note_off_c, 0, 64, 0
2, 5220, Note_on_c, 0, 61, 88
2, 5279, Note_off_c, 0, 61, 0
2, 5280, Note_on_c, 0, 63, 88
2, 5339, Note_off_c, 0, 63, 0
2, 5340, Note_on_c, 0, 66, 88
2, 5399, Note_off_c, 0, 66, 0
2, 5400, Note_on_c, 0, 69, 88
2, 5519, Note_off_c, 0, 69, 0
2, 5520, Note_on_c, 0, 68, 88
2, 5639, Note_off_c, 0, 68, 0
2, 5640, Note_on_c, 0, 66, 88
2, 5759, Note_off_c, 0, 66, 0
2, 5760, Note_on_c, 0, 64, 88
2, 5999, Note_off_c, 0, 64, 0
2, 6000, Note_on_c, 0, 73, 88
2, 6119, Note_off_c, 0, 73, 0
2, 6120, Note_on_c, 0, 70, 88
2, 6539, Note_off_c, 0, 70, 0
2, 6540, Note_on_c, 0, 68, 88
2, 6599, Note_off_c, 0, 68, 0
2, 6600, Note_on_c, 0, 67, 88
2, 6659, Note_off_c, 0, 67, 0
2, 6660, Note_on_c, 0, 70, 88
2, 6719, Note_off_c, 0, 70, 0
2, 6720, Note_on_c, 0, 68, 88
2, 6779, Note_off_c, 0, 68, 0
2, 6780, Note_on_c, 0, 65, 88
2, 6839, Note_off_c, 0, 65, 0
2, 6840, Note_on_c, 0, 62, 88
2, 6959, Note_off_c, 0, 62, 0
2, 6960, Note_on_c, 0, 63, 88
2, 7079, Note_off_c, 0, 63, 0
2, 7080, Note_on_c, 0, 65, 88
2, 7199, Note_off_c, 0, 65, 0
2, 7200, Note_on_c, 0, 66, 88
2, 7559, Note_off_c, 0, 66, 0
2, 7560, Note_on_c, 0, 65, 88
2, 7919, Note_off_c, 0, 65, 0
2, 7920, Note_on_c, 0, 63, 88
2, 8099, Note_off_c, 0, 63, 0
2, 8100, Note_on_c, 0, 63, 88
2, 8159, Note_off_c, 0, 63, 0
2, 8160, Note_on_c, 0, 65, 88
2, 8219, Note_off_c, 0, 65, 0
