0, 0, Header, 1, 2, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 789473
1, 0, SMPTE_offset, 64, 0, 0, 0, 100
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Track 1"
2, 0, Program_c, 0, 6
2, 0, Note_on_c, 0, 72, 88
2, 119, Note_off_c, 0, 72, 0
2, 120, Note_on_c, 0, 65, 88
2, 142, Note_off_c, 0, 65, 0
2, 143, Note_on_c, 0, 64, 88
2, 172, Note_off_c, 0, 64, 0
2, 173, Note_on_c, 0, 65, 88
2, 239, Note_off_c, 0, 65, 0
2, 240, Note_on_c, 0, 65, 88
2, 359, Note_off_c, 0, 65, 0
2, 360, Note_on_c, 0, 65, 88
2, 479, Note_off_c, 0, 65, 0
2, 480, Note_on_c, 0, 73, 88
2, 539, Note_off_c, 0, 73, 0
2, 540, Note_on_c, 0, 70, 88
2, 599, Note_off_c, 0, 70, 0
2, 600, Note_on_c, 0, 64, 88
2, 719, Note_off_c, 0, 64, 0
2, 720, Note_on_c, 0, 64, 88
2, 839, Note_off_c, 0, 64, 0
2, 840, Note_on_c, 0, 64, 88
2, 899, Note_off_c, 0, 64, 0
2, 900, Note_on_c, 0, 65, 88
2, 959, Note_off_c, 0, 65, 0
2, 960, Note_on_c, 0, 67, 88
2, 1019, Note_off_c, 0, 67, 0
2, 1020, Note_on_c, 0, 68, 88
2, 1079, Note_off_c, 0, 68, 0
2, 1080, Note_on_c, 0, 70, 88
2, 1139, Note_off_c, 0, 70, 0
2, 1140, Note_on_c, 0, 68, 88
2, 1199, Note_off_c, 0, 68, 0
2, 1200, Note_on_c, 0, 67, 88
2, 1259, Note_off_c, 0, 67, 0
2, 1260, Note_on_c, 0, 68, 88
2, 1319, Note_off_c, 0, 68, 0
2, 1320, Note_on_c, 0, 70, 88
2, 1379, Note_off_c, 0, 70, 0
2, 1380, Note_on_c, 0, 73, 88
2, 1439, Note_off_c, 0, 73, 0
2, 1440, Note_on_c, 0, 72, 88
2, 1499, Note_off_c, 0, 72, 0
2, 1500, Note_on_c, 0, 70, 88
2, 1559, Note_off_c, 0, 70, 0
2, 1560, Note_on_c, 0, 68, 88
2, 1619, Note_off_c, 0, 68, 0
2, 1620, Note_on_c, 0, 67, 88
2, 1679, Note_off_c, 0, 67, 0
2, 1680, Note_on_c, 0, 65, 88
2, 1739, Note_off_c, 0, 65, 0
2, 1740, Note_on_c, 0, 67, 88
2, 1799, Note_off_c, 0, 67, 0
2, 1800, Note_on_c, 0, 68, 88
2, 1859, Note_off_c, 0, 68, 0
2, 1860, Note_on_c, 0, 70, 88
2, 1919, Note_off_c, 0, 70, 0
2, 1920, Note_on_c, 0, 72, 88
2, 1979, Note_off_c, 0, 72, 0
2, 1980, Note_on_c, 0, 74, 88
2, 2039, Note_off_c, 0, 74, 0
2, 2040, Note_on_c, 0, 75, 88
2, 2099, Note_off_c, 0, 75, 0
2, 2100, Note_on_c, 0, 74, 88
2, 2159, Note_off_c, 0, 74, 0
2, 2160, Note_on_c, 0, 72, 88
2, 2219, Note_off_c, 0, 72, 0
2, 2220, Note_on_c, 0, 74, 88
2, 2279, Note_off_c, 0, 74, 0
2, 2280, Note_on_c, 0, 75, 88
2, 2339, Note_off_c, 0, 75, 0
2, 2340, Note_on_c, 0, 79, 88
2, 2399, Note_off_c, 0, 79, 0
2, 2400, Note_on_c, 0, 77, 88
2, 2459, Note_off_c, 0, 77, 0
2, 2460, Note_on_c, 0, 75, 88
2, 2519, Note_off_c, 0, 75, 0
2, 2520, Note_on_c, 0, 74, 88
2, 2579, Note_off_c, 0, 74, 0
2, 2580, Note_on_c, 0, 72, 88
2, 2639, Note_off_c, 0, 72, 0
2, 2640, Note_on_c, 0, 71, 88
2, 2699, Note_off_c, 0, 71, 0
2, 2700, Note_on_c, 0, 69, 88
2, 2759, Note_off_c, 0, 69, 0
2, 2760, Note_on_c, 0, 67, 88
2, 2819, Note_off_c, 0, 67, 0
2, 2820, Note_on_c, 0, 69, 88
2, 2879, Note_off_c, 0, 69, 0
2, 2880, Note_on_c, 0, 71, 88
2, 2939, Note_off_c, 0, 71, 0
2, 2940, Note_on_c, 0, 72, 88
2, 2999, Note_off_c, 0, 72, 0
2, 3000, Note_on_c, 0, 74, 88
2, 3119, Note_off_c, 0, 74, 0
2, 3120, Note_on_c, 0, 77, 88
2, 3239, Note_off_c, 0, 77, 0
2, 3240, Note_on_c, 0, 80, 88
2, 3359, Note_off_c, 0, 80, 0
2, 3360, Note_on_c, 0, 71, 88
2, 3479, Note_off_c, 0, 71, 0
2, 3480, Note_on_c, 0, 72, 88
2, 3599, Note_off_c, 0, 72, 0
2, 3600, Note_on_c, 0, 75, 88
2, 3719, Note_off_c, 0, 75, 0
2, 3720, Note_on_c, 0, 79, 88
2, 3839, Note_off_c, 0, 79, 0
2, 3840, Note_on_c, 0, 84, 88
2, 3959, Note_off_c, 0, 84, 0
2, 3960, Note_on_c, 0, 73, 88
2, 4079, Note_off_c, 0, 73, 0
2, 4080, Note_on_c, 0, 84, 88
2, 4199, Note_off_c, 0, 84, 0
2, 4200, Note_on_c, 0, 82, 88
2, 4319, Note_off_c, 0, 82, 0
2, 4320, Note_on_c, 0, 73, 88
2, 4439, Note_off_c, 0, 73, 0
2, 4440, Note_on_c, 0, 72, 88
2, 4559, Note_off_c, 0, 72, 0
2, 4560, Note_on_c, 0, 75, 88
2, 4679, Note_off_c, 0, 75, 0
2, 4680, Note_on_c, 0, 80, 88
2, 4799, Note_off_c, 0, 80, 0
2, 4800, Note_on_c, 0, 72, 88
2, 4919, Note_off_c, 0, 72, 0
2, 4920, Note_on_c, 0, 70, 88
2, 5039, Note_off_c, 0, 70, 0
2, 5040, Note_on_c, 0, 80, 88
2, 5159, Note_off_c, 0, 80, 0
2, 5160, Note_on_c, 0, 79, 88
2, 5279, Note_off_c, 0, 79, 0
2, 5280, Note_on_c, 0, 70, 88
2, 5399, Note_off_c, 0, 70, 0
2, 5400, Note_on_c, 0, 68, 88
2, 5459, Note_off_c, 0, 68, 0
2, 5460, Note_on_c, 0, 72, 88
2, 5519, Note_off_c, 0, 72, 0
2, 5520, Note_on_c, 0, 77, 88
2, 5579, Note_off_c, 0, 77, 0
2, 5580, Note_on_c, 0, 75, 88
2, 5639, Note_off_c, 0, 75, 0
2, 5640, Note_on_c, 0, 73, 88
2, 5939, Note_off_c, 0, 73, 0
2, 5940, Note_on_c, 0, 72, 88
2, 5999, Note_off_c, 0, 72, 0
2, 6000, Note_on_c, 0, 70, 88
2, 6059, Note_off_c, 0, 70, 0
2, 6060, Note_on_c, 0, 68, 88
2, 6119, Note_off_c, 0, 68, 0
2, 6120, Note_on_c, 0, 67, 88
2, 6479, Note_off_c, 0, 67, 0
2, 6480, Note_on_c, 0, 73, 88
2, 6599, Note_off_c, 0, 73, 0
2, 6600, Note_on_c, 0, 72, 88
2, 6959, Note_off_c, 0, 72, 0
2, 6960, Note_on_c, 0, 73, 88
2, 7079, Note_off_c, 0, 73, 0
2, 7080, Note_on_c, 0, 72, 88
2, 7439, Note_off_c, 0, 72, 0
2, 7440, Note_on_c, 0, 73, 88
2, 7559, Note_off_c, 0, 73, 0
2, 7560, Note_on_c, 0, 72, 88
2, 7919, Note_off_c, 0, 72, 0
2, 7920, Note_on_c, 0, 72, 88
2, 8039, Note_off_c, 0, 72, 0
2, 8040, Note_on_c, 0, 72, 88
2, 8159, Note_off_c, 0, 72, 0
2, 8160, Note_on_c, 0, 80, 88
2, 8279, Note_off_c, 0, 80, 0
2, 8280, Note_on_c, 0, 70, 88
2, 8339, Note_off_c, 0, 70, 0
2, 8340, Note_on_c, 0, 72, 88
2, 8399, Note_off_c, 0, 72, 0
2, 8400, Note_on_c, 0, 73, 88
2, 8459, Note_off_c, 0, 73, 0
2, 8460, Note_on_c, 0, 72, 88
2, 8519, Note_off_c, 0, 72, 0
2, 8520, Note_on_c, 0, 70, 88
2, 8579, Note_off_c, 0, 70, 0
2, 8580, Note_on_c, 0, 72, 88
2, 8639, Note_off_c, 0, 72, 0
2, 8640, Note_on_c, 0, 73, 88
2, 8699, Note_off_c, 0, 73, 0
2, 8700, Note_on_c, 0, 72, 88
2, 8759, Note_off_c, 0, 72, 0
2, 8760, Note_on_c, 0, 70, 88
2, 8879, Note_off_c, 0, 70, 0
2, 8880, Note_on_c, 0, 70, 88
2, 8999, Note_off_c, 0, 70, 0
2, 9000, Note_on_c, 0, 70, 88
2, 9119, Note_off_c, 0, 70, 0
2, 9120, Note_on_c, 0, 79, 88
2, 9239, Note_off_c, 0, 79, 0
2, 9240, Note_on_c, 0, 68, 88
